,image1,image2,label
1008,demo\Data\LFW_Demo\Vladimir_Putin_0031.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0001.jpg,1
3828,demo\Data\LFW_Demo\Vladimir_Putin_0015.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0032.jpg,1
2532,demo\Data\LFW_Demo\Vladimir_Putin_0030.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0038.jpg,1
4293,demo\Data\LFW_Demo\Vladimir_Putin_0013.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0041.jpg,1
1058,demo\Data\LFW_Demo\Thomas_Fargo_0003.jpg,demo\Data\LFW_Demo\Shigeo_Nagashima_0001.jpg,0
4864,demo\Data\LFW_Demo\King_Abdullah_II_0002.jpg,demo\Data\LFW_Demo\Lachlan_Murdoch_0001.jpg,0
281,demo\Data\LFW_Demo\Gao_Qiang_0001.jpg,demo\Data\LFW_Demo\Lokendra_Bahadur_Chand_0001.jpg,0
1043,demo\Data\LFW_Demo\Hunter_Bates_0001.jpg,demo\Data\LFW_Demo\Doris_Roberts_0001.jpg,0
1316,demo\Data\LFW_Demo\Andre_Agassi_0033.jpg,demo\Data\LFW_Demo\Queen_Elizabeth_II_0002.jpg,0
968,demo\Data\LFW_Demo\Guillermo_Coria_0001.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0004.jpg,1
2381,demo\Data\LFW_Demo\Bob_Graham_0001.jpg,demo\Data\LFW_Demo\Fred_Wilpon_0001.jpg,0
5234,demo\Data\LFW_Demo\Vladimir_Putin_0048.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0016.jpg,1
1939,demo\Data\LFW_Demo\Sarah_Hughes_0004.jpg,demo\Data\LFW_Demo\Sarah_Hughes_0003.jpg,1
4705,demo\Data\LFW_Demo\Erika_Reyes_0001.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0002.jpg,0
1274,demo\Data\LFW_Demo\Guillermo_Coria_0023.jpg,demo\Data\LFW_Demo\John_F_Kennedy_Jr_0002.jpg,0
619,demo\Data\LFW_Demo\Vladimir_Putin_0048.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0003.jpg,1
4761,demo\Data\LFW_Demo\Andre_Agassi_0010.jpg,demo\Data\LFW_Demo\Tonino_Guerra_0001.jpg,0
1742,demo\Data\LFW_Demo\Vladimir_Putin_0026.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0034.jpg,1
1390,demo\Data\LFW_Demo\Saddam_Hussein_0005.jpg,demo\Data\LFW_Demo\Saddam_Hussein_0022.jpg,1
5568,demo\Data\LFW_Demo\Muhammad_Ali_0001.jpg,demo\Data\LFW_Demo\Muhammad_Ali_0008.jpg,1
1579,demo\Data\LFW_Demo\Ignacio_Antonio_Velasco_0001.jpg,demo\Data\LFW_Demo\Hillary_Clinton_0006.jpg,0
1655,demo\Data\LFW_Demo\Vladimir_Putin_0031.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0017.jpg,1
3568,demo\Data\LFW_Demo\Juan_Valencia_Osorio_0002.jpg,demo\Data\LFW_Demo\Valentino_Rossi_0005.jpg,0
2352,demo\Data\LFW_Demo\Ann_Veneman_0002.jpg,demo\Data\LFW_Demo\Ann_Veneman_0004.jpg,1
2212,demo\Data\LFW_Demo\Dick_Jauron_0001.jpg,demo\Data\LFW_Demo\Enrik_Vendt_0001.jpg,0
6539,demo\Data\LFW_Demo\Pedro_Almodovar_0002.jpg,demo\Data\LFW_Demo\Lleyton_Hewitt_0035.jpg,0
3178,demo\Data\LFW_Demo\Andre_Agassi_0024.jpg,demo\Data\LFW_Demo\Andre_Agassi_0029.jpg,1
3192,demo\Data\LFW_Demo\Vladimir_Putin_0049.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0023.jpg,1
1307,demo\Data\LFW_Demo\Saddam_Hussein_0022.jpg,demo\Data\LFW_Demo\Saddam_Hussein_0010.jpg,1
575,demo\Data\LFW_Demo\Michael_Ballack_0001.jpg,demo\Data\LFW_Demo\Eli_Broad_0001.jpg,0
2360,demo\Data\LFW_Demo\Vladimir_Putin_0036.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0023.jpg,1
1280,demo\Data\LFW_Demo\Vladimir_Putin_0004.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0028.jpg,1
5337,demo\Data\LFW_Demo\Saddam_Hussein_0018.jpg,demo\Data\LFW_Demo\Saddam_Hussein_0015.jpg,1
5432,demo\Data\LFW_Demo\Jonathan_Edwards_0006.jpg,demo\Data\LFW_Demo\Raul_Cubas_0001.jpg,0
1993,demo\Data\LFW_Demo\Vladimir_Putin_0038.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0003.jpg,1
2639,demo\Data\LFW_Demo\Muhammad_Ali_0009.jpg,demo\Data\LFW_Demo\Muhammad_Ali_0006.jpg,1
269,demo\Data\LFW_Demo\Vladimir_Putin_0023.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0029.jpg,1
629,demo\Data\LFW_Demo\Guillermo_Coria_0011.jpg,demo\Data\LFW_Demo\Igor_Ivanov_0018.jpg,0
4856,demo\Data\LFW_Demo\Amelie_Mauresmo_0001.jpg,demo\Data\LFW_Demo\George_W_Bush_0335.jpg,0
3081,demo\Data\LFW_Demo\Vladimir_Putin_0028.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0006.jpg,1
3466,demo\Data\LFW_Demo\Paul_Martin_0008.jpg,demo\Data\LFW_Demo\Gustavo_Cisneros_0001.jpg,0
5728,demo\Data\LFW_Demo\Vladimir_Putin_0010.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0007.jpg,1
4396,demo\Data\LFW_Demo\Saddam_Hussein_0007.jpg,demo\Data\LFW_Demo\Saddam_Hussein_0003.jpg,1
4023,demo\Data\LFW_Demo\Robin_Wagner_0001.jpg,demo\Data\LFW_Demo\Fernando_Gonzalez_0009.jpg,0
6227,demo\Data\LFW_Demo\Guillermo_Coria_0005.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0006.jpg,1
2046,demo\Data\LFW_Demo\Helen_Darling_0001.jpg,demo\Data\LFW_Demo\Mayumi_Moriyama_0001.jpg,0
4356,demo\Data\LFW_Demo\Andre_Agassi_0003.jpg,demo\Data\LFW_Demo\Abdel_Madi_Shabneh_0001.jpg,0
5151,demo\Data\LFW_Demo\Guillermo_Coria_0016.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0025.jpg,1
2113,demo\Data\LFW_Demo\Vladimir_Putin_0045.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0023.jpg,1
27,demo\Data\LFW_Demo\Vladimir_Putin_0049.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0040.jpg,1
2040,demo\Data\LFW_Demo\Walter_Woods_0001.jpg,demo\Data\LFW_Demo\Max_Mosley_0001.jpg,0
3928,demo\Data\LFW_Demo\Michael_Douglas_0003.jpg,demo\Data\LFW_Demo\Emmit_Smith_0001.jpg,0
5935,demo\Data\LFW_Demo\Vladimir_Putin_0019.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0016.jpg,1
3216,demo\Data\LFW_Demo\Vladimir_Putin_0037.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0046.jpg,1
3814,demo\Data\LFW_Demo\Andre_Agassi_0016.jpg,demo\Data\LFW_Demo\Andre_Agassi_0005.jpg,1
129,demo\Data\LFW_Demo\Paul_Martin_0002.jpg,demo\Data\LFW_Demo\Tatiana_Gratcheva_0001.jpg,0
5720,demo\Data\LFW_Demo\Amelie_Mauresmo_0017.jpg,demo\Data\LFW_Demo\John_Howard_0008.jpg,0
6454,demo\Data\LFW_Demo\Amelie_Mauresmo_0019.jpg,demo\Data\LFW_Demo\Amelie_Mauresmo_0001.jpg,1
4599,demo\Data\LFW_Demo\Kathryn_Tucker_0001.jpg,demo\Data\LFW_Demo\Robert_Nardelli_0001.jpg,0
13,demo\Data\LFW_Demo\Vladimir_Putin_0033.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0020.jpg,1
5628,demo\Data\LFW_Demo\Erika_Reyes_0001.jpg,demo\Data\LFW_Demo\Jim_Letten_0001.jpg,0
4476,demo\Data\LFW_Demo\Vladimir_Putin_0029.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0027.jpg,1
1525,demo\Data\LFW_Demo\Tali_Imani_0001.jpg,demo\Data\LFW_Demo\Jerry_Tarkanian_0001.jpg,0
2365,demo\Data\LFW_Demo\Manuel_Poggiali_0002.jpg,demo\Data\LFW_Demo\George_W_Bush_0364.jpg,0
4648,demo\Data\LFW_Demo\Andre_Agassi_0028.jpg,demo\Data\LFW_Demo\Andre_Agassi_0005.jpg,1
3052,demo\Data\LFW_Demo\Muhammad_Ali_0005.jpg,demo\Data\LFW_Demo\Muhammad_Ali_0009.jpg,1
4005,demo\Data\LFW_Demo\Saddam_Hussein_0018.jpg,demo\Data\LFW_Demo\Saddam_Hussein_0023.jpg,1
2340,demo\Data\LFW_Demo\Guillermo_Coria_0010.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0028.jpg,1
374,demo\Data\LFW_Demo\Amelie_Mauresmo_0002.jpg,demo\Data\LFW_Demo\Amelie_Mauresmo_0019.jpg,1
6373,demo\Data\LFW_Demo\Saddam_Hussein_0007.jpg,demo\Data\LFW_Demo\Saddam_Hussein_0009.jpg,1
5639,demo\Data\LFW_Demo\Guillermo_Coria_0016.jpg,demo\Data\LFW_Demo\Nabil_Shaath_0001.jpg,0
939,demo\Data\LFW_Demo\Mario_Austin_0001.jpg,demo\Data\LFW_Demo\Hugo_Chavez_0012.jpg,0
6293,demo\Data\LFW_Demo\Charles_Holzner_0001.jpg,demo\Data\LFW_Demo\Marina_Hands_0001.jpg,0
4573,demo\Data\LFW_Demo\Guillermo_Coria_0030.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0020.jpg,1
2147,demo\Data\LFW_Demo\Guillermo_Coria_0027.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0018.jpg,1
3591,demo\Data\LFW_Demo\Peter_Harvey_0001.jpg,demo\Data\LFW_Demo\Tom_Ridge_0010.jpg,0
5960,demo\Data\LFW_Demo\Joe_Torre_0004.jpg,demo\Data\LFW_Demo\Martha_Sahagun_de_Fox_0001.jpg,0
5519,demo\Data\LFW_Demo\Chin-Hui_Tsao_0001.jpg,demo\Data\LFW_Demo\Richard_Reid_0001.jpg,0
3623,demo\Data\LFW_Demo\Ann_Veneman_0002.jpg,demo\Data\LFW_Demo\Ann_Veneman_0011.jpg,1
529,demo\Data\LFW_Demo\Joshua_Perper_0001.jpg,demo\Data\LFW_Demo\George_W_Bush_0452.jpg,0
3714,demo\Data\LFW_Demo\Vladimir_Putin_0033.jpg,demo\Data\LFW_Demo\Rio_Ferdinand_0002.jpg,0
1269,demo\Data\LFW_Demo\Jerry_Springer_0003.jpg,demo\Data\LFW_Demo\Roger_Clemens_0001.jpg,0
4281,demo\Data\LFW_Demo\Guillermo_Coria_0017.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0008.jpg,1
1394,demo\Data\LFW_Demo\Amelie_Mauresmo_0020.jpg,demo\Data\LFW_Demo\Megawati_Sukarnoputri_0005.jpg,0
4009,demo\Data\LFW_Demo\Pedro_Almodovar_0001.jpg,demo\Data\LFW_Demo\George_W_Bush_0058.jpg,0
4390,demo\Data\LFW_Demo\Guillermo_Coria_0022.jpg,demo\Data\LFW_Demo\George_Roy_Hill_0001.jpg,0
1797,demo\Data\LFW_Demo\Vladimir_Putin_0020.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0015.jpg,1
2979,demo\Data\LFW_Demo\Andre_Agassi_0012.jpg,demo\Data\LFW_Demo\Gerhard_Schroeder_0082.jpg,0
1441,demo\Data\LFW_Demo\Guillermo_Coria_0015.jpg,demo\Data\LFW_Demo\Johnny_Tapia_0002.jpg,0
4904,demo\Data\LFW_Demo\Andre_Agassi_0018.jpg,demo\Data\LFW_Demo\Cecilia_Chang_0001.jpg,0
6406,demo\Data\LFW_Demo\Rodrigo_Borja_0001.jpg,demo\Data\LFW_Demo\Rodrigo_Borja_0002.jpg,1
3811,demo\Data\LFW_Demo\Jonathan_Edwards_0003.jpg,demo\Data\LFW_Demo\George_W_Bush_0181.jpg,0
1273,demo\Data\LFW_Demo\Kellie_Coffey_0001.jpg,demo\Data\LFW_Demo\JJ_Redick_0002.jpg,0
1712,demo\Data\LFW_Demo\Fujio_Cho_0005.jpg,demo\Data\LFW_Demo\Justine_Pasek_0006.jpg,0
955,demo\Data\LFW_Demo\Sarah_Jessica_Parker_0002.jpg,demo\Data\LFW_Demo\Galen_Rowell_0001.jpg,0
5072,demo\Data\LFW_Demo\Guillermo_Coria_0001.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0013.jpg,1
5242,demo\Data\LFW_Demo\Guillermo_Canas_0004.jpg,demo\Data\LFW_Demo\Lucio_Gutierrez_0001.jpg,0
5802,demo\Data\LFW_Demo\Vladimir_Putin_0016.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0022.jpg,1
6030,demo\Data\LFW_Demo\Vladimir_Putin_0046.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0030.jpg,1
403,demo\Data\LFW_Demo\Vladimir_Putin_0024.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0008.jpg,1
2071,demo\Data\LFW_Demo\Gabrielle_Union_0001.jpg,demo\Data\LFW_Demo\Luiz_Inacio_Lula_da_Silva_0025.jpg,0
6245,demo\Data\LFW_Demo\Vladimir_Putin_0046.jpg,demo\Data\LFW_Demo\Catherine_Donkers_0001.jpg,0
1977,demo\Data\LFW_Demo\Dionyssis_Georgiadis_0001.jpg,demo\Data\LFW_Demo\Tony_Blair_0041.jpg,0
158,demo\Data\LFW_Demo\Vladimir_Putin_0010.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0033.jpg,1
3888,demo\Data\LFW_Demo\Vladimir_Putin_0009.jpg,demo\Data\LFW_Demo\George_Clooney_0002.jpg,0
902,demo\Data\LFW_Demo\Amelie_Mauresmo_0015.jpg,demo\Data\LFW_Demo\Amelie_Mauresmo_0018.jpg,1
352,demo\Data\LFW_Demo\Andre_Agassi_0027.jpg,demo\Data\LFW_Demo\Andre_Agassi_0013.jpg,1
4540,demo\Data\LFW_Demo\Gordon_Brown_0003.jpg,demo\Data\LFW_Demo\Gordon_Brown_0009.jpg,1
4130,demo\Data\LFW_Demo\Saddam_Hussein_0009.jpg,demo\Data\LFW_Demo\Julio_Iglesias_Jr_0002.jpg,0
754,demo\Data\LFW_Demo\Vladimir_Putin_0026.jpg,demo\Data\LFW_Demo\Sananda_Maitreya_0001.jpg,0
2971,demo\Data\LFW_Demo\Jaap_de_Hoop_Scheffer_0001.jpg,demo\Data\LFW_Demo\Stefano_Accorsi_0001.jpg,0
6546,demo\Data\LFW_Demo\Richard_Lugar_0001.jpg,demo\Data\LFW_Demo\Lisa_Murkowski_0001.jpg,0
2920,demo\Data\LFW_Demo\Vladimir_Putin_0005.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0030.jpg,1
311,demo\Data\LFW_Demo\Ann_Veneman_0003.jpg,demo\Data\LFW_Demo\Melissa_Mulloy_0001.jpg,0
4644,demo\Data\LFW_Demo\Vladimir_Putin_0013.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0046.jpg,1
661,demo\Data\LFW_Demo\Andre_Agassi_0017.jpg,demo\Data\LFW_Demo\Andre_Agassi_0026.jpg,1
1989,demo\Data\LFW_Demo\Gordon_Brown_0013.jpg,demo\Data\LFW_Demo\Gordon_Brown_0003.jpg,1
3665,demo\Data\LFW_Demo\Andre_Agassi_0033.jpg,demo\Data\LFW_Demo\Andre_Agassi_0011.jpg,1
306,demo\Data\LFW_Demo\Saddam_Hussein_0022.jpg,demo\Data\LFW_Demo\Saddam_Hussein_0009.jpg,1
2335,demo\Data\LFW_Demo\Fabrice_Santoro_0002.jpg,demo\Data\LFW_Demo\Fabrice_Santoro_0003.jpg,1
2356,demo\Data\LFW_Demo\Amelie_Mauresmo_0004.jpg,demo\Data\LFW_Demo\Amelie_Mauresmo_0001.jpg,1
3702,demo\Data\LFW_Demo\Stefano_Gabbana_0001.jpg,demo\Data\LFW_Demo\Princess_Elisabeth_0002.jpg,0
3804,demo\Data\LFW_Demo\Vladimir_Putin_0022.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0032.jpg,1
1927,demo\Data\LFW_Demo\Fujio_Cho_0003.jpg,demo\Data\LFW_Demo\Marsha_Sharp_0001.jpg,0
3427,demo\Data\LFW_Demo\Guillermo_Coria_0001.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0007.jpg,1
749,demo\Data\LFW_Demo\Fujio_Cho_0004.jpg,demo\Data\LFW_Demo\Ashanti_0003.jpg,0
3638,demo\Data\LFW_Demo\Amelie_Mauresmo_0002.jpg,demo\Data\LFW_Demo\Marco_Antonio_Barrera_0005.jpg,0
4913,demo\Data\LFW_Demo\Mike_Myers_0007.jpg,demo\Data\LFW_Demo\Kristen_Breitweiser_0003.jpg,0
1266,demo\Data\LFW_Demo\Dick_Devine_0001.jpg,demo\Data\LFW_Demo\Courtney_Love_0001.jpg,0
5631,demo\Data\LFW_Demo\Lim_Dong-won_0002.jpg,demo\Data\LFW_Demo\Qazi_Afzal_0001.jpg,0
6244,demo\Data\LFW_Demo\Jonathan_Edwards_0008.jpg,demo\Data\LFW_Demo\Recep_Tayyip_Erdogan_0016.jpg,0
3595,demo\Data\LFW_Demo\Dalai_Lama_0001.jpg,demo\Data\LFW_Demo\Dalai_Lama_0002.jpg,1
2134,demo\Data\LFW_Demo\Guillermo_Coria_0030.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0025.jpg,1
4109,demo\Data\LFW_Demo\Vladimir_Putin_0034.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0041.jpg,1
514,demo\Data\LFW_Demo\Martina_Hingis_0002.jpg,demo\Data\LFW_Demo\Danny_Morgan_0001.jpg,0
6054,demo\Data\LFW_Demo\Jonathan_Edwards_0004.jpg,demo\Data\LFW_Demo\Jonathan_Edwards_0002.jpg,1
409,demo\Data\LFW_Demo\Vladimir_Putin_0002.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0029.jpg,1
5704,demo\Data\LFW_Demo\David_Dorfman_0001.jpg,demo\Data\LFW_Demo\Kirk_Johnson_0001.jpg,0
6552,demo\Data\LFW_Demo\Amelie_Mauresmo_0010.jpg,demo\Data\LFW_Demo\Amelie_Mauresmo_0018.jpg,1
6502,demo\Data\LFW_Demo\Natalia_Verbeke_0001.jpg,demo\Data\LFW_Demo\Evan_Rachel_Wood_0002.jpg,0
5686,demo\Data\LFW_Demo\Vladimir_Putin_0002.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0039.jpg,1
207,demo\Data\LFW_Demo\Horst_Koehler_0003.jpg,demo\Data\LFW_Demo\Catherine_Deneuve_0001.jpg,0
458,demo\Data\LFW_Demo\Vladimir_Putin_0034.jpg,demo\Data\LFW_Demo\Pierre_Pettigrew_0002.jpg,0
2054,demo\Data\LFW_Demo\Jerry_Falwell_0001.jpg,demo\Data\LFW_Demo\Jerry_Falwell_0002.jpg,1
2430,demo\Data\LFW_Demo\Nanni_Moretti_0002.jpg,demo\Data\LFW_Demo\Roh_Moo-hyun_0025.jpg,0
250,demo\Data\LFW_Demo\Dominique_Perben_0001.jpg,demo\Data\LFW_Demo\Jean-Claude_Trichet_0002.jpg,0
5603,demo\Data\LFW_Demo\Vladimir_Putin_0047.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0020.jpg,1
1107,demo\Data\LFW_Demo\Lawrence_Di_Rita_0001.jpg,demo\Data\LFW_Demo\Jan_Paul_Miller_0001.jpg,0
5321,demo\Data\LFW_Demo\Paul_Martin_0001.jpg,demo\Data\LFW_Demo\Jean_Chretien_0046.jpg,0
1713,demo\Data\LFW_Demo\Vladimir_Putin_0008.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0014.jpg,1
3911,demo\Data\LFW_Demo\Pedro_Almodovar_0001.jpg,demo\Data\LFW_Demo\Pedro_Almodovar_0006.jpg,1
715,demo\Data\LFW_Demo\King_Abdullah_II_0002.jpg,demo\Data\LFW_Demo\Paul_Wolfowitz_0010.jpg,0
552,demo\Data\LFW_Demo\Muhammad_Ali_0008.jpg,demo\Data\LFW_Demo\Muhammad_Ali_0010.jpg,1
1439,demo\Data\LFW_Demo\Vladimir_Putin_0044.jpg,demo\Data\LFW_Demo\Paul_Bettany_0001.jpg,0
2270,demo\Data\LFW_Demo\Andre_Agassi_0034.jpg,demo\Data\LFW_Demo\Andre_Agassi_0030.jpg,1
3144,demo\Data\LFW_Demo\Michael_Douglas_0001.jpg,demo\Data\LFW_Demo\Michael_Douglas_0003.jpg,1
6277,demo\Data\LFW_Demo\Michael_Ballack_0002.jpg,demo\Data\LFW_Demo\Emily_Mortimer_0001.jpg,0
1925,demo\Data\LFW_Demo\Lim_Dong-won_0002.jpg,demo\Data\LFW_Demo\Kwon_Yang-sook_0001.jpg,0
634,demo\Data\LFW_Demo\Hamzah_Haz_0001.jpg,demo\Data\LFW_Demo\Barbara_Felt-Miller_0001.jpg,0
316,demo\Data\LFW_Demo\Guillermo_Coria_0023.jpg,demo\Data\LFW_Demo\Tommy_Lasorda_0001.jpg,0
6171,demo\Data\LFW_Demo\Vladimir_Putin_0049.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0014.jpg,1
427,demo\Data\LFW_Demo\Stella_Tennant_0001.jpg,demo\Data\LFW_Demo\Celso_Lafer_0001.jpg,0
4865,demo\Data\LFW_Demo\Sergei_Yastrzhembsky_0001.jpg,demo\Data\LFW_Demo\Lucio_Gutierrez_0001.jpg,0
105,demo\Data\LFW_Demo\Vladimir_Putin_0011.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0007.jpg,1
3041,demo\Data\LFW_Demo\Vladimir_Putin_0016.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0030.jpg,1
4238,demo\Data\LFW_Demo\Andre_Agassi_0006.jpg,demo\Data\LFW_Demo\Andre_Agassi_0025.jpg,1
2169,demo\Data\LFW_Demo\Vladimir_Putin_0034.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0040.jpg,1
1709,demo\Data\LFW_Demo\Vladimir_Putin_0012.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0032.jpg,1
89,demo\Data\LFW_Demo\Muhammad_Ali_0001.jpg,demo\Data\LFW_Demo\Muhammad_Ali_0002.jpg,1
2241,demo\Data\LFW_Demo\Guillermo_Coria_0028.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0030.jpg,1
3174,demo\Data\LFW_Demo\Hikmat_al-Azzawi_0001.jpg,demo\Data\LFW_Demo\Mark_Hurlbert_0005.jpg,0
5300,demo\Data\LFW_Demo\Guillermo_Coria_0009.jpg,demo\Data\LFW_Demo\George_W_Bush_0324.jpg,0
1949,demo\Data\LFW_Demo\Saddam_Hussein_0008.jpg,demo\Data\LFW_Demo\Asa_Hutchinson_0002.jpg,0
4044,demo\Data\LFW_Demo\Vladimir_Putin_0019.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0038.jpg,1
2848,demo\Data\LFW_Demo\Max_Mayfield_0001.jpg,demo\Data\LFW_Demo\James_Robertson_Jr_0001.jpg,0
1,demo\Data\LFW_Demo\Duncan_Fletcher_0001.jpg,demo\Data\LFW_Demo\Nicolas_Latorre_0001.jpg,0
4337,demo\Data\LFW_Demo\Chuck_Amato_0001.jpg,demo\Data\LFW_Demo\Chuck_Amato_0002.jpg,1
935,demo\Data\LFW_Demo\Leisel_Jones_0001.jpg,demo\Data\LFW_Demo\Julie_Gerberding_0009.jpg,0
6462,demo\Data\LFW_Demo\Vladimir_Putin_0021.jpg,demo\Data\LFW_Demo\Ibrahim_Al-Marashi_0001.jpg,0
2720,demo\Data\LFW_Demo\Ann_Morgan_0001.jpg,demo\Data\LFW_Demo\James_Brazelton_0001.jpg,0
591,demo\Data\LFW_Demo\Vladimir_Putin_0025.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0036.jpg,1
4920,demo\Data\LFW_Demo\Thomas_Fargo_0002.jpg,demo\Data\LFW_Demo\Robert_De_Niro_0005.jpg,0
2936,demo\Data\LFW_Demo\Amelie_Mauresmo_0006.jpg,demo\Data\LFW_Demo\Laura_Bush_0013.jpg,0
2448,demo\Data\LFW_Demo\Vladimir_Putin_0007.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0033.jpg,1
1576,demo\Data\LFW_Demo\Horst_Koehler_0003.jpg,demo\Data\LFW_Demo\Richard_Barry_0001.jpg,0
5479,demo\Data\LFW_Demo\Vladimir_Putin_0016.jpg,demo\Data\LFW_Demo\Vladimir_Putin_0039.jpg,1
213,demo\Data\LFW_Demo\Amelie_Mauresmo_0014.jpg,demo\Data\LFW_Demo\Derian_Hatcher_0001.jpg,0
778,demo\Data\LFW_Demo\Donatella_Versace_0002.jpg,demo\Data\LFW_Demo\Jiri_Novak_0011.jpg,0
3496,demo\Data\LFW_Demo\Yasser_Arafat_0004.jpg,demo\Data\LFW_Demo\Jean_Chretien_0052.jpg,0
5146,demo\Data\LFW_Demo\Andre_Agassi_0021.jpg,demo\Data\LFW_Demo\Andre_Agassi_0020.jpg,1
2043,demo\Data\LFW_Demo\Andre_Agassi_0033.jpg,demo\Data\LFW_Demo\Andre_Agassi_0005.jpg,1
5954,demo\Data\LFW_Demo\Gordon_Brown_0010.jpg,demo\Data\LFW_Demo\Marco_Antonio_Barrera_0005.jpg,0
1567,demo\Data\LFW_Demo\Andre_Agassi_0026.jpg,demo\Data\LFW_Demo\Andre_Agassi_0035.jpg,1
165,demo\Data\LFW_Demo\Andre_Agassi_0035.jpg,demo\Data\LFW_Demo\Andre_Agassi_0005.jpg,1
4702,demo\Data\LFW_Demo\Vladimir_Putin_0006.jpg,demo\Data\LFW_Demo\Vicente_Fox_0010.jpg,0
3566,demo\Data\LFW_Demo\Richard_Virenque_0008.jpg,demo\Data\LFW_Demo\Greg_Hodge_0001.jpg,0
5020,demo\Data\LFW_Demo\Saddam_Hussein_0018.jpg,demo\Data\LFW_Demo\Jason_Statham_0001.jpg,0
6250,demo\Data\LFW_Demo\Takashi_Sorimachi_0002.jpg,demo\Data\LFW_Demo\Martin_Scorsese_0005.jpg,0
2013,demo\Data\LFW_Demo\Guillermo_Coria_0028.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0014.jpg,1
273,demo\Data\LFW_Demo\Takashi_Sorimachi_0002.jpg,demo\Data\LFW_Demo\Jiang_Zemin_0016.jpg,0
3860,demo\Data\LFW_Demo\AJ_Lamas_0001.jpg,demo\Data\LFW_Demo\Sergey_Lavrov_0001.jpg,0
4167,demo\Data\LFW_Demo\Guillermo_Coria_0028.jpg,demo\Data\LFW_Demo\Guillermo_Coria_0021.jpg,1
5235,demo\Data\LFW_Demo\William_Swor_0001.jpg,demo\Data\LFW_Demo\Elizabeth_Hurley_0005.jpg,0
3788,demo\Data\LFW_Demo\Saddam_Hussein_0009.jpg,demo\Data\LFW_Demo\Saddam_Hussein_0011.jpg,1
394,demo\Data\LFW_Demo\Mike_Myers_0007.jpg,demo\Data\LFW_Demo\Riccardo_Muti_0001.jpg,0
583,demo\Data\LFW_Demo\Michael_Keaton_0001.jpg,demo\Data\LFW_Demo\Colin_Powell_0048.jpg,0
6558,demo\Data\LFW_Demo\Andre_Agassi_0028.jpg,demo\Data\LFW_Demo\Andre_Agassi_0023.jpg,1
6091,demo\Data\LFW_Demo\Gwendal_Peizerat_0001.jpg,demo\Data\LFW_Demo\Gwendal_Peizerat_0002.jpg,1
